sentence,label
"Le texte qui vient d'être passé au filtre du Conseil d'Etat commence son parcours, mercredi 29 avril, à l'Assemblée nationale avec le début des auditions en commission des lois.Au fil des étapes, les élus constatent que les principales dispositions renforçant le rôle du Parlement (partage de l'ordre du jour, limitation du recours au 49-3, procédure législative) sont progressivement amoindries.RESTRICTIONS   Ainsi, quand l'avant-projet confiait au Parlement le soin de voter la loi, de contrôler l'action du gouvernement et d'évaluer les politiques publiques, cette dernière fonction est redevenue, dans le projet présenté le 23 avril en conseil des ministres, du seul ressort de la Cour des comptes.Une « omission » que M. Copé ne parvient pas à s'expliquer.",0
"« Sur le principe, c'est très bien.Le Parlement doit pouvoir exercer sa mission de contrôle », abonde Mme Rabault.Les députés de la majorité parviendront-ils à installer un véritable rapport de force avec les ministres?« L'évaluation est aujourd'hui très dépréciée, car on manque de temps et de moyens humains et financiers.",0
"L ' enjeu de ce texte est aussi politique pour le chef de l ' Etat , à quatorze mois de la présidentielle. Si M. Hollande maintient un caractère fortement réformiste à la loi pour montrer qu ' il agit avant 2017 , il prend le risque de déclencher un mouvement social contre lui. A l ' inverse , s ' il recule trop , plusieurs de ses proches redoutent qu ' il n ' offre ainsi une porte de sortie à Valls avant la présidentielle. Or , comme le dit un soutien de ce dernier , si Valls n ' est plus premier ministre dans un mois , ça m ' étonnerait qu ' il parte en vacances pendant un an .",1
Oublions les paillettes à plusieurs millions de dollars. Schwarzman susurre à l ' oreille du président et incarne l ' Amérique au pouvoir. Essayons de comprendre sa vision et ses doutes. Ce fils d ' un commerçant juif de Philadelphie reste l ' homme de Wall Street .,0
"Publicité des auditions des commissions parlementaires.Le Sénat a supprimé cette disposition, jugeant qu'elle n'avait rien à faire dans la Constitution.Non-rétroactivité des lois.Le texte affirme ce principe, sans exception.",0
"Les doutes des débuts ne seraient alors que de mauvais souvenirs. . . Mais plus de quatre mois après , la situation ne s ' est pas arrangée. D ' après plusieurs cadres du groupe majoritaire , le malaise éprouvé par certains au début de la législature s ' est confirmé - voire amplifié - , au point de toucher aujourd ' hui près d ' un tiers des troupes. Une centaine sont perdus pour la cause , atteste l ' un d ' eux , quand d ' autres évaluent plutôt à une cinquantaine le nombre d ' élus désoeuvrés sur un total de 313 membres .",1
"Dans plusieurs départements de gauche , les dissensions internes à la majorité ont conduit au rejet , soit parce que le PCF s ' est dissocié , comme dans l ' Aisne , l ' Eure ou la Seine-Saint-Denis , soit en raison des divisions entre le PS et le PRG , comme dans le Tarn-et-Garonne ou les Hautes-Pyrénées. Au total , 13 départements de gauche ont voté contre le projet de redécoupage. L ' Allier , les Bouches-du-Rhône , le Rhône et la Seine-Maritime doivent encore se prononcer. Pour l ' opposition , cette majorité de rejets sonne comme un désaveu des territoires .",0
"François Hollande doit expliciter , s ' adresser à ses soutiens les plus forts qui éprouvent de la frustration à ne jamais pouvoir le voir ou l ' entendre , estime également Didier Guillaume , président du groupe au Sénat quand son homologue à l ' Assemblée , Bruno Le Roux , regrette que beaucoup de députés ne le connaissent toujours pas . Relations personnalisées Pour tous , il est grand temps d ' en finir avec l ' encombrante première anaphore moi président , je ne recevrai pas les parlementaires de la majorité à l ' Elysée , et ce le plus tôt possible. Il doit au contraire les recevoir par paquets de trente et leur parler avec autorité et empathie , prévient un ministre. Il faut que cela soit utile , éviter le simulacre et les mondanités , le sujet c ' est l ' échange , selon Christian Paul .",1
"Chez les policiers et les gendarmes , on craint un certain immobilisme. Il nous faut des réformes , des résultats , et il faut encore un peu de temps pour installer cela , reconnaît un membre du cabinet du ministre de l ' intérieur. S ' il s ' agit de rester pour arriver à démontrer que la gauche est capable de s ' occuper vraiment des questions de sécurité et de faire rentrer définitivement ça dans le logiciel des socialistes , je signe des deux mains. Que restera-t-il du passage de Manuel Valls Place Beauvau ?",1
"Dimanche 11 mars, le second tour en Guyane doit départager le député sortant, Lénaïck Adam, pour La République en marche (LRM), et Davy Rimanepour La France insoumise (LFI).Le premier est arrivé en tête dimanche 4 mars, gagnant sept points par rapport à juin.Son adversaire a gagné 15 points entre les deux tours, dans une collectivité où Jean-Luc Mélenchon était en tête lors du premier tour de la présidentielle.David Riché (divers gauche; 10 %) qui est arrivé troisième, a appelé à voter pour Lénaïck Adam.",0
"Bercy a pris acte de cette décision , tout en considérant qu ' elle ne remettait pas en cause le principe même du registre. C ' est un petit coup dur , il va falloir revoir la copie , consent l ' entourage de M. Sapin. Tant que les données ne sont pas publiques , il n ' y a pas de problème. Nous allons veiller à ce que la diffusion d ' informations privées soit mieux encadrée .",1
"« Le débat vient un peu vite à l'Assemblée, les amendements n'ont pas pu être tous débattus en commission, regrette M. Perret.Mais il viendra ensuite au Sénat, où nous pourrons disposer de plus de temps.Nous avons rencontré Philippe Richert [sénateur (UMP) du Bas-Rhin], qui est très sensible à ces questions.»   Investissements dans les PME.",0
"Le président est libre désormais mais fera-t-il quelque chose de cette liberté ? , s ' interroge un proche. Y compris devant ses amis , M. Hollande reste mutique sur l ' après. Alors , que feras-tu ? , l ' a interrogé M. Sapin. Et toi ? , a répondu le président .",1
"Par exemple , en haussant le seuil à partir duquel les retraités vont subir l ' augmentation de la CSG de 1,7 point ( fixé à 1 200 euros ) ou en prévoyant ­davantage de baisse de charges sociales à partir du 1er janvier 2018. Pas juste Un message déjà porté avec force par François Bayrou , lui-même. Le maire de Pau a jugé lundi 2 octobre sur Europe 1 que le texte réformant l ' ISF était déséquilibré , en estimant pas juste que des biens de luxe comme les yachts ou les lingots d ' or ne soient plus pris en compte. Le sujet fait également débat à LRM , où certains députés s ' inquiètent des effets sur l ' opinion d ' une mesure à haute portée symbolique , qui peut contribuer à renforcer l ' image de président des riches que l ' opposition tente de coller à M. Macron .",0
"Alors qu'il refusait jusqu'ici de répondre à l'étranger aux questions d'enjeu national, il a tenu cette fois à se justifier.« J'aime la France et les Français », a-t-il lancé, comme si ce n'était plus évident.« On apprend de ses erreurs », plaide l'Elysée, où l'on se souvient de l'épisode d'Athènes, en septembre 2017.Lors d'un discours devant la communauté française, Emmanuel Macron avait fustigé « les fainéants » mais refusé ensuite de justifier son propos, ce qui avait permis à la polémique de prospérer.",0
"Il le dépose devant son collègue à sa place retrouvée parmi les députés et déclenche de larges sourires dans la salle.Les premiers en deux semaines.« La justice devant les caméras » Les tensions et coups d'éclat ayant entouré les travaux de la commission ont fait réfléchir les élus.Avec du recul, certains s'interrogent sur l'opportunité de lancer une telle instance à chaud, en pleine crise politique.",0
"Pour l'instant, un seul nom circule, selon plusieurs sources LRM, sans réelle certitude sur l'issue finale : celui de Daniel Cohn­-Bendit.Il avait promis « du lourd et du concret .Il a surtout accéléré et amplifié.Jusqu'ici réticent à céder face aux « gilets jaunes », dont le mouvement de contestation reste soutenu par une majorité de Français après un mois de mobilisation, le chef de l'Etat s'est efforcé, lors d'une allocution diffusée à 20 heures, lundi 10 décembre suivie par plus de 21 millions de téléspectateurs , de répondre à leurs revendications tout en ne reniant pas sa politique.",1
"Nous restons sur la ligne que nous avions exprimée lors du débat à l'Assemblée nationale.Sans évaluation préalable, tout engagement supplémentaire est dangereux.Il pourrait s'apparenter à une fuite en avant dont on ne mesurerait pas les conséquences.Le conseil d'administration de France Télévisions, réuni mardi 16 décembre afin d'examiner le budget pour 2009, va devoir délibérer de la suppression de la publicité sur les chaînes publiques à partir du 5 janvier 2009.",0
"L ' ancien ministre de l ' éducation interrompt son discours pour regarder l ' allocution dans l ' amphi , au milieu des jeunes venus l ' écouter. Quand Hollande dit qu ' il n ' y va pas , c ' est une explosion de joie , se souvient M. Hanotin. Comme si ce renoncement redonnait de l ' oxygène. Au lieu d ' une campagne tournée vers la défense du bilan , on pouvait recommencer à se projeter .",0
"Les écologistes sont notamment dépendants des socialistes dans la quasi-totalité de leurs circonscriptions. Ils affectent de ne point se préoccuper des législatives , ils ne peuvent pas nous le dire , parce que s ' ils le font , on les tient , veut croire un dirigeant socialiste. La gauche du PS voudrait , elle , à l ' instar des communistes et des écologistes , arrêter un socle commun d ' engagements , que le candidat élu devrait respecter. Inacceptable pour les proches de M. Hollande , qui n ' imaginent pas le président en exercice se voir imposer son programme .",1
